Unnamed: 0,Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
7513841,169.254.169.254-172.31.65.42-80-49583-6,172.31.65.42,49583,169.254.169.254,80,6,20/02/2018 11:17:35,723,3,4,161.0,488.0,161.0,0.0,53.66666666666666,92.95339333952974,488.0,0.0,122.0,244.0,897648.6860304287,9681.881051175656,120.5,96.67005741179634,261.0,15.0,377.0,188.5,130.8147545195113,281.0,96.0,462.0,154.0,125.22379965485794,258.0,15.0,0,0,0,0,72,92,4149.377593360996,5532.5034578146615,0.0,488.0,81.125,173.78758586274225,30202.125,0,0,1,1,0,0,0,1,1.0,92.71428571428572,53.66666666666666,122.0,0,0,0,0,0,0,3,161,4,488,8192,149,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
945960,172.31.0.2-172.31.65.124-53-62968-17,172.31.65.124,62968,172.31.0.2,53,17,20/02/2018 10:00:48,37834,1,1,46.0,94.0,46.0,46.0,46.0,0.0,94.0,94.0,94.0,0.0,3700.375323782841,52.86250462546916,37834.0,0.0,37834.0,37834.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,26.43125231273458,26.43125231273458,46.0,94.0,62.0,27.71281292110204,768.0,0,0,0,0,0,0,0,0,1.0,93.0,46.0,94.0,0,0,0,0,0,0,1,46,1,94,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
4940304,172.31.67.60-224.0.0.22-0-0-0,172.31.67.60,0,224.0.0.22,0,0,20/02/2018 11:29:11,27026,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.00703026715013,6756.5,6094.6062765913475,14513.0,239.0,27026.0,6756.5,6094.6062765913475,14513.0,239.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,185.00703026715013,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
7752448,172.31.67.26-195.175.88.62-445-61746-6,195.175.88.62,61746,172.31.67.26,445,6,20/02/2018 10:01:24,565763,5,4,286.0,170.0,103.0,0.0,57.2,52.48523601928451,131.0,0.0,42.5,61.7980582219215,805.9912012627195,15.907721077553674,70720.37500000001,97480.70597366948,188753.0,3.0,565707.0,141426.75,94282.62527236925,188784.0,3.0,565732.0,188577.33333333328,390.5756435485108,189024.0,188300.0,0,0,0,0,112,92,8.837622820863153,7.070098256690523,0.0,131.0,45.6,52.98469380658699,2807.3777777777777,0,0,0,1,0,0,0,0,0.0,50.66666666666666,57.2,42.5,0,0,0,0,0,0,5,286,4,170,8192,0,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
885326,172.31.64.99-206.192.236.226-3389-54897-6,206.192.236.226,54897,172.31.64.99,3389,6,20/02/2018 01:59:52,1421707,8,7,1128.0,1581.0,661.0,0.0,141.00000000000003,222.62332055996032,1173.0,0.0,225.85714285714286,430.09860441974166,1905.4559061747602,10.550697154899005,101550.5,251742.3827058588,969050.0,83.0,1421707.0,203101.0,386178.2570186985,1076933.0,138.0,1354801.0,225800.16666666672,364458.5314750728,969050.0,67251.0,0,0,0,0,172,152,5.627038482612803,4.923658672286202,0.0,1173.0,169.3125,317.73127403515065,100953.1625,0,0,0,1,0,0,0,0,0.0,180.6,141.0,225.85714285714286,0,0,0,0,0,0,8,1128,7,1581,8192,62872,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
768535,131.253.61.98-172.31.64.67-443-51771-6,172.31.64.67,51771,131.253.61.98,443,6,20/02/2018 04:31:38,141964,6,17,870.0,17360.0,437.0,0.0,145.0,178.0876188846378,1460.0,0.0,1021.1764705882354,654.4349886824242,128412.83705728211,162.01290468005973,6452.909090909092,10544.046132699004,28754.0,0.0,96369.0,19273.8,11022.597978698124,28804.0,1024.0,124049.0,7753.062500000003,12304.247935672458,30421.0,0.0,0,0,0,0,132,352,42.26423600349384,119.74866867656587,0.0,1460.0,759.5833333333335,692.1204919393145,479030.7753623189,0,0,0,1,0,0,0,0,2.0,792.6086956521739,145.0,1021.1764705882354,0,0,0,0,0,0,6,870,17,17360,8192,256,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
683889,172.31.64.38-8.43.72.47-52556-443-6,172.31.64.38,52556,8.43.72.47,443,6,20/02/2018 04:11:35,116082826,20,18,1428.0,3785.0,821.0,0.0,71.39999999999998,196.3169832050626,1400.0,0.0,210.27777777777766,439.6146448285275,44.907590378614664,0.3273524715878299,3137373.675675676,4621056.588306102,10088239.0,8.0,116082826.0,6109622.421052633,4865820.519097671,10099769.0,34.0,110352155.0,6491303.235294118,4914590.779300761,10099739.0,23.0,0,0,0,0,424,500,0.17229077451991046,0.15506169706791942,0.0,1400.0,133.66666666666669,333.1966649650919,111020.01754385966,0,0,0,1,0,0,0,0,0.0,137.18421052631578,71.4,210.27777777777766,0,0,0,0,0,0,20,1428,18,3785,8192,13957,15,20,29447.25,61980.37282020671,226261.0,11423.0,9644118.75,1236572.3203484062,10088239.0,5719190.0,Benign
197918,192.168.10.8-66.235.144.209-52959-443-6,66.235.144.209,443,192.168.10.8,52959,6,03/07/2017 09:38:06 PM,999842,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.00031604993589,999842.0,0.0,999842.0,999842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,1.000158024967945,1.000158024967945,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,10430,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
5978706,172.31.64.113-184.105.232.172-3389-61816-6,184.105.232.172,61816,172.31.64.113,3389,6,20/02/2018 12:11:42,1453862,8,7,1026.0,1429.0,565.0,0.0,128.25,190.589873812855,1149.0,0.0,204.14285714285708,420.4990798925441,1688.6059337131035,10.317347863827516,103847.28571428572,255885.69573675146,984886.0,63.0,1453862.0,207694.57142857145,388720.02756562346,1087045.0,63.0,1382083.0,230347.16666666663,369825.3280414507,984886.0,72260.0,0,0,0,0,172,152,5.502585527374675,4.814762336452841,0.0,1149.0,153.43750000000003,301.30869414384085,90786.92916666668,0,0,0,1,0,0,0,0,0.0,163.66666666666666,128.25,204.14285714285717,0,0,0,0,0,0,8,1026,7,1429,8192,62974,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
112191,192.168.10.8-52.40.24.51-51931-443-6,192.168.10.8,51931,52.40.24.51,443,6,03/07/2017 07:47:18 PM,116013392,31,35,853.0,39417.0,464.0,0.0,27.516129032258053,92.64875281324332,2920.0,0.0,1126.1999999999996,1122.952432076213,347.11509857413705,0.568899838735859,1784821.4153846153,3771557.455051472,9993185.0,3.0,115928765.0,3864292.166666666,4867874.9246425815,10077682.0,3.0,111246175.0,3271946.323529412,4777658.672564437,10081150.0,49.0,0,0,0,0,620,716,0.26721053031532777,0.3016893084205313,0.0,2920.0,601.0447761194029,979.6651473820148,959743.8009950249,0,1,0,0,0,0,0,0,1.0,610.1515151515151,27.51612903225807,1126.2,0,0,0,0,0,0,31,853,35,39417,-1,31088,15,0,130470.63636363635,151821.89816641915,588230.0,84471.0,9975121.090909092,59132.232725400456,9993185.0,9796833.0,Benign
6166819,172.31.0.2-172.31.64.34-53-57432-17,172.31.64.34,57432,172.31.0.2,53,17,20/02/2018 10:20:09,526,1,1,38.0,136.0,38.0,38.0,38.0,0.0,136.0,136.0,136.0,0.0,330798.47908745246,3802.2813688212927,526.0,0.0,526.0,526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1901.1406844106464,1901.1406844106464,38.0,136.0,70.66666666666666,56.58032638058332,3201.333333333333,0,0,0,0,0,0,0,0,1.0,106.0,38.0,136.0,0,0,0,0,0,0,1,38,1,136,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
6405118,172.31.65.61-72.167.239.239-50733-80-6,172.31.65.61,50733,72.167.239.239,80,6,20/02/2018 01:21:08,128259,3,5,426.0,2266.0,426.0,0.0,142.0,245.95121467478057,1460.0,0.0,453.2,662.2470837987887,20988.780514427835,62.373790533217935,18322.714285714286,38016.15011506858,103687.0,1.0,115292.0,57646.0,65111.806625219666,103687.0,11605.0,116692.0,29173.0,57444.87948169678,115335.0,1.0,0,0,0,0,72,112,23.390171449956732,38.98361908326121,0.0,1460.0,299.1111111111111,519.3150403282299,269688.11111111107,0,0,0,1,0,0,0,0,1.0,336.5,142.0,453.2,0,0,0,0,0,0,3,426,5,2266,8192,237,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
2346617,172.31.64.51-77.222.97.239-445-55135-6,77.222.97.239,55135,172.31.64.51,445,6,20/02/2018 01:46:31,163711,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.433300144767305,54570.33333333333,94488.28047082524,163676.0,1.0,163711.0,81855.5,115759.74404126851,163710.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,72,32,18.32497510857548,6.108325036191826,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
3028143,172.31.0.2-172.31.65.44-53-55431-17,172.31.65.44,55431,172.31.0.2,53,17,20/02/2018 01:40:30,52274,1,1,32.0,128.0,32.0,32.0,32.0,0.0,128.0,128.0,128.0,0.0,3060.7950415120326,38.25993801890041,52274.0,0.0,52274.0,52274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,19.129969009450203,19.129969009450203,32.0,128.0,64.0,55.42562584220408,3072.0,0,0,0,0,0,0,0,0,1.0,96.0,32.0,128.0,0,0,0,0,0,0,1,32,1,128,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
5115011,172.31.67.7-209.85.202.94-52192-443-6,209.85.202.94,443,172.31.67.7,52192,6,20/02/2018 12:45:22,98,2,1,38.0,0.0,38.0,0.0,19.0,26.87005768508881,0.0,0.0,0.0,0.0,387755.10204081633,30612.244897959186,49.0,14.142135623730953,59.0,39.0,98.0,98.0,0.0,98.0,98.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,20,20408.163265306124,10204.081632653062,0.0,38.0,19.0,21.939310229205777,481.33333333333326,0,1,0,0,1,0,0,0,0.0,25.33333333333333,19.0,0.0,0,0,0,0,0,0,2,38,1,0,176,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
1115843,172.31.0.2-172.31.65.81-53-50269-17,172.31.65.81,50269,172.31.0.2,53,17,20/02/2018 12:30:10,315,1,1,42.0,106.0,42.0,42.0,42.0,0.0,106.0,106.0,106.0,0.0,469841.26984126976,6349.206349206349,315.0,0.0,315.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,3174.6031746031745,3174.6031746031745,42.0,106.0,63.33333333333333,36.95041722813605,1365.3333333333333,0,0,0,0,0,0,0,0,1.0,95.0,42.0,106.0,0,0,0,0,0,0,1,42,1,106,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
25190,192.168.10.9-104.17.55.121-62715-80-6,192.168.10.9,62715,104.17.55.121,80,6,03/07/2017 06:16:27 PM,119,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16806.72268907563,119.0,0.0,119.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,8403.361344537814,8403.361344537814,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,256,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
4268217,172.31.66.84-23.218.62.30-54903-443-6,172.31.66.84,54903,23.218.62.30,443,6,20/02/2018 03:25:10,116238391,37,83,7769.0,15341.0,1295.0,0.0,209.972972972973,483.8583634865847,1053.0,0.0,184.83132530120488,296.48912369625526,198.81555311618175,1.032361158543566,976793.2016806722,1791499.355587246,4965374.0,0.0,116238391.0,3228844.194444445,2090836.813537596,5203010.0,137428.0,116180392.0,1416834.0487804885,2050995.2633501047,5027243.0,0.0,0,0,0,0,740,1660,0.3183113572175995,0.7140498013259664,0.0,1295.0,190.99173553718998,361.5881058116581,130745.95826446285,0,0,0,0,1,0,0,0,2.0,192.58333333333331,209.972972972973,184.83132530120483,0,0,0,0,0,0,37,7769,83,15341,5564,5565,6,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
7553060,172.31.65.48-182.73.24.66-445-40111-6,182.73.24.66,40111,172.31.65.48,445,6,20/02/2018 09:28:34,957654,5,4,373.0,172.0,140.0,0.0,74.6,70.2837107728384,133.0,0.0,43.0,62.75348595894893,569.0990691836508,9.397966280096988,119706.75,165142.42247375444,326092.0,41.0,957601.0,239400.25,159571.41090511795,326150.0,199.0,957601.0,319200.33333333326,7042.4564133073145,326145.0,312064.0,0,0,0,0,112,92,5.22109237783166,4.176873902265328,0.0,140.0,54.5,64.19804427619964,4121.38888888889,0,0,0,1,0,0,0,0,0.0,60.55555555555557,74.6,43.0,0,0,0,0,0,0,5,373,4,172,8192,0,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
197175,192.168.10.25-104.16.26.92-60502-443-6,192.168.10.25,60502,104.16.26.92,443,6,03/07/2017 09:37:07 PM,101421,24,37,1160.0,45828.0,917.0,0.0,48.33333333333334,187.73771404638524,1460.0,0.0,1238.5945945945946,490.4652246965495,463296.5559400913,601.4533479259719,1690.3500000000006,3995.8984472640773,15301.0,1.0,86077.0,3742.4782608695655,6648.924669513828,22484.0,1.0,98529.0,2736.9166666666665,5712.820051053094,22870.0,2.0,0,0,0,0,480,776,236.6373827905464,364.81596513542564,0.0,1460.0,757.8709677419354,709.1695092950642,502921.3929138022,0,1,0,0,0,0,0,0,1.0,770.2950819672133,48.33333333333334,1238.5945945945946,0,0,0,0,0,0,24,1160,37,45828,-1,32,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
7512308,172.31.65.38-36.75.143.190-445-51500-6,172.31.65.38,445,36.75.143.190,51500,6,20/02/2018 01:01:59,27,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74074.07407407407,27.0,0.0,27.0,27.0,27.0,27.0,0.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,74074.07407407407,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,260,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
1504935,172.31.66.89-209.85.203.94-52125-443-6,172.31.66.89,52125,209.85.203.94,443,6,20/02/2018 01:44:48,119019953,27,64,1161.0,76149.0,324.0,0.0,42.99999999999999,78.41310722459214,1430.0,0.0,1189.8281249999998,515.5126760773478,649.5549531934364,0.7645776838779292,1322443.9222222222,8682604.020423481,58608358.0,0.0,119019953.0,4577690.5,15902314.194524553,58608358.0,106.0,118864141.0,1886732.396825397,10383625.81928886,58779577.0,0.0,0,0,0,0,552,1292,0.22685271939235266,0.5377249644855766,0.0,1430.0,840.3260869565217,684.128210924182,468031.4089823221,0,0,0,1,0,0,0,0,2.0,849.5604395604396,43.0,1189.828125,0,0,0,0,0,0,27,1161,64,76149,8192,180,10,20,839356.5,966594.4637853559,1522842.0,155871.0,58592633.0,22238.50826831692,58608358.0,58576908.0,Benign
102177,192.168.10.25-107.178.255.114-57002-443-6,192.168.10.25,57002,107.178.255.114,443,6,03/07/2017 07:39:07 PM,142640,5,6,112.0,3757.0,112.0,0.0,22.4,50.087922695995296,1418.0,0.0,626.1666666666667,709.5323577305452,27124.228827818286,77.11721817162086,14264.000000000002,23098.069419085416,52607.0,3.0,89964.0,22491.0,26652.30567887138,53396.0,3.0,106525.0,21305.0,28810.409967579428,53121.0,48.0,0,0,0,0,160,212,35.05328098710039,42.063937184520476,0.0,1418.0,322.4166666666667,574.8361756082153,330436.6287878788,0,1,0,0,0,0,0,0,1.0,351.72727272727275,22.4,626.1666666666666,0,0,0,0,0,0,5,112,6,3757,-1,332,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
598856,172.31.64.122-23.36.33.36-50787-80-6,23.36.33.36,80,172.31.64.122,50787,6,20/02/2018 11:47:30,15,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133333.33333333334,15.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,66666.66666666669,66666.66666666669,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,2190,252,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
2712335,172.31.65.107-94.31.29.16-50595-443-6,172.31.65.107,50595,94.31.29.16,443,6,20/02/2018 09:39:58,117209432,13,13,633.0,5211.0,200.0,0.0,48.69230769230769,71.91358774643427,1460.0,0.0,400.8461538461538,613.7091936405827,49.85946864754024,0.2218251514093166,4688377.28,16191030.774995465,58921381.0,0.0,117209432.0,9767452.666666666,22756169.559951194,58921381.0,174.0,117147487.0,9762290.583333332,22781260.86521529,58941072.0,0.0,0,0,0,0,272,272,0.1109125757046583,0.1109125757046583,0.0,1460.0,216.44444444444443,457.2685066560862,209094.4871794872,0,0,1,1,0,0,0,1,1.0,224.7692307692308,48.69230769230769,400.8461538461538,0,0,0,0,0,0,13,633,13,5211,8192,31,6,20,89816.5,17124.004919994622,101925.0,77708.0,58483829.0,618791.9726434725,58921381.0,58046277.0,Benign
6555919,172.31.0.2-172.31.66.103-53-56888-17,172.31.66.103,56888,172.31.0.2,53,17,20/02/2018 03:33:24,99852,2,2,66.0,98.0,33.0,33.0,33.0,0.0,49.0,49.0,49.0,0.0,1642.430797580419,40.05928774586388,33284.0,56623.29978904442,98666.0,287.0,99565.0,99565.0,0.0,99565.0,99565.0,98953.0,98953.0,0.0,98953.0,98953.0,0,0,0,0,16,16,20.029643872931945,20.029643872931945,33.0,49.0,39.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,49.25,33.0,49.0,0,0,0,0,0,0,2,66,2,98,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
521713,192.168.10.3-192.168.10.8-53-63049-17,192.168.10.8,63049,192.168.10.3,53,17,03/07/2017 10:19:19 PM,152,1,3,30.0,218.0,30.0,30.0,30.0,0.0,94.0,30.0,72.66666666666667,36.95041722813605,1631578.947368421,26315.78947368421,50.66666666666667,81.69659315622246,145.0,3.0,0.0,0.0,0.0,0.0,0.0,152.0,76.0,101.82337649086284,148.0,4.0,0,0,0,0,8,24,6578.947368421053,19736.84210526316,30.0,94.0,55.6,35.05424368033063,1228.8,0,0,0,0,0,0,0,0,3.0,69.5,30.0,72.66666666666667,0,0,0,0,0,0,1,30,3,218,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
7898636,172.31.69.22-192.96.59.6-0-0-0,192.96.59.6,0,172.31.69.22,0,0,20/02/2018 04:43:45,20,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,20.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,49999.99999999999,49999.99999999999,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
4849990,172.31.67.48-212.92.114.68-3389-53897-6,212.92.114.68,53897,172.31.67.48,3389,6,20/02/2018 11:10:50,2936612,8,8,1128.0,1581.0,661.0,0.0,141.00000000000003,222.62332055996032,1173.0,0.0,197.625,406.1217050167528,922.4916332154196,5.448455567163793,195774.13333333333,235597.58324095968,815331.0,34.0,2936612.0,419516.0,456723.58399400976,1213691.0,37.0,2767685.0,395383.5714285714,250166.4415356685,815331.0,203144.0,0,0,0,0,172,172,2.7242277835818967,2.7242277835818967,0.0,1173.0,159.35294117647058,310.3705328265859,96329.86764705883,0,0,1,1,0,0,0,1,1.0,169.3125,141.0,197.625,0,0,0,0,0,0,8,1128,8,1581,8192,62872,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
1259130,172.31.66.123-192.0.73.2-50713-443-6,172.31.66.123,50713,192.0.73.2,443,6,20/02/2018 10:43:45,9821248,17,24,939.0,16414.0,209.0,0.0,55.235294117647065,78.12212347645568,1460.0,0.0,683.9166666666667,667.0566051638749,1766.8833940452373,4.174622206872283,245531.2,1442253.3763156375,9129308.0,0.0,691939.0,43246.1875,119006.78611139154,486184.0,32.0,9804022.0,426261.8260869565,1910745.435497733,9181108.0,0.0,0,0,0,0,352,492,1.7309409150446051,2.4436812918276782,0.0,1460.0,413.16666666666674,593.4567161838677,352190.87398373993,0,0,0,1,0,0,0,0,1.0,423.2439024390243,55.235294117647065,683.9166666666666,0,0,0,0,0,0,17,939,24,16414,8192,64,7,20,691939.0,0.0,691939.0,691939.0,9129308.0,0.0,9129308.0,9129308.0,Benign
3893543,172.31.0.2-172.31.66.55-53-58366-17,172.31.66.55,58366,172.31.0.2,53,17,20/02/2018 08:59:13,325,1,1,30.0,62.0,30.0,30.0,30.0,0.0,62.0,62.0,62.0,0.0,283076.92307692306,6153.846153846154,325.0,0.0,325.0,325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,3076.9230769230767,3076.9230769230767,30.0,62.0,40.66666666666666,18.475208614068023,341.3333333333333,0,0,0,0,0,0,0,0,1.0,61.0,30.0,62.0,0,0,0,0,0,0,1,30,1,62,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
5587995,172.31.69.11-209.85.203.95-51409-443-6,209.85.203.95,443,172.31.69.11,51409,6,20/02/2018 10:55:42,328,2,1,38.0,0.0,38.0,0.0,19.0,26.87005768508881,0.0,0.0,0.0,0.0,115853.65853658537,9146.341463414634,164.0,213.54624791833731,315.0,13.0,328.0,328.0,0.0,328.0,328.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,20,6097.560975609756,3048.780487804878,0.0,38.0,19.0,21.939310229205777,481.33333333333326,0,1,0,0,1,0,0,0,0.0,25.33333333333333,19.0,0.0,0,0,0,0,0,0,2,38,1,0,176,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
5648940,172.31.0.2-172.31.69.14-53-64285-17,172.31.69.14,64285,172.31.0.2,53,17,20/02/2018 02:43:50,998,1,1,45.0,105.0,45.0,45.0,45.0,0.0,105.0,105.0,105.0,0.0,150300.60120240485,2004.0080160320642,998.0,0.0,998.0,998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1002.004008016032,1002.004008016032,45.0,105.0,65.0,34.64101615137755,1200.0,0,0,0,0,0,0,0,0,1.0,97.5,45.0,105.0,0,0,0,0,0,0,1,45,1,105,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
4968314,172.31.0.2-172.31.67.61-53-58191-17,172.31.67.61,58191,172.31.0.2,53,17,20/02/2018 09:39:44,1272,1,1,33.0,49.0,33.0,33.0,33.0,0.0,49.0,49.0,49.0,0.0,64465.408805031446,1572.3270440251574,1272.0,0.0,1272.0,1272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,786.1635220125787,786.1635220125787,33.0,49.0,38.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,57.5,33.0,49.0,0,0,0,0,0,0,1,33,1,49,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
5740053,172.31.69.23-198.51.152.184-51384-443-6,172.31.69.23,51384,198.51.152.184,443,6,20/02/2018 10:24:25,6299002,8,9,1457.0,4705.0,1107.0,0.0,182.12500000000003,382.8735104443765,1460.0,0.0,522.7777777777778,611.4656118249369,978.2502053499904,2.698840228975955,393687.625,1201397.4286528095,4821418.0,0.0,1477584.0,211083.42857142846,314562.8167933273,905008.0,906.0,6258628.0,782328.4999999999,1737946.7288152748,4987854.0,0.0,0,0,0,0,172,188,1.2700424606945673,1.4287977682813882,0.0,1460.0,342.3333333333333,522.0341435757086,272519.64705882355,0,0,1,1,0,0,0,1,1.0,362.47058823529403,182.125,522.7777777777778,0,0,0,0,0,0,8,1457,9,4705,8192,25,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
